Date,Platform,Product_Category,Comment_Text,Sentiment_Ground_Truth
2025-02-12,Facebook,Memory Foam Pillow,Is the Memory Foam Pillow washable?,Neutral
2025-02-12,Facebook,Comforter Set,Is the Comforter Set available in King Size?,Neutral
2025-02-12,Website Review,Spring Mattress,Great service and the Spring Mattress feels premium.,Positive
2025-02-12,Facebook,Sofa Cushion,Do you have a showroom in Dhanmondi to test the Sofa Cushion?,Neutral
2025-02-12,Website Review,Sofa Cushion,Can I pay via EMI for the Sofa Cushion?,Neutral
2025-02-12,Website Review,Spring Mattress,"Not happy with the foam density of the Spring Mattress, feels cheap.",Negative
2025-02-12,Facebook,Sofa Cushion,Great service and the Sofa Cushion feels premium.,Positive
2025-02-12,Facebook,Sofa Cushion,"Not happy with the foam density of the Sofa Cushion, feels cheap.",Negative
2025-02-12,Website Review,Memory Foam Pillow,What is the warranty period for the Memory Foam Pillow?,Neutral
2025-02-12,Instagram,Spring Mattress,Is the Spring Mattress available in grey color?,Neutral
2025-02-12,Facebook,Sofa Cushion,What is the warranty period for the Sofa Cushion?,Neutral
2025-02-12,Facebook,Memory Foam Pillow,What is the warranty period for the Memory Foam Pillow?,Neutral
2025-02-11,Website Review,Supreme Foam,I was skeptical but the Supreme Foam is very comfortable.,Positive
2025-02-11,Website Review,Sofa Cushion,My parents love the Sofa Cushion I bought them.,Positive
2025-02-11,Website Review,Comforter Set,"Comparing this Comforter Set with the other model, which is better?",Neutral
2025-02-11,Instagram,Comforter Set,My Comforter Set arrived damaged and return process is a nightmare.,Negative
2025-02-11,Facebook,Memory Foam Pillow,Finally getting good sleep thanks to Swan's Memory Foam Pillow.,Positive
2025-02-11,Website Review,Orthopedic Mattress,Delivery was super fast and the Orthopedic Mattress quality is top notch.,Positive
2025-02-11,Instagram,Memory Foam Pillow,The Memory Foam Pillow smells of chemicals even after a week.,Negative
2025-02-11,Website Review,Supreme Foam,My parents love the Supreme Foam I bought them.,Positive
2025-02-11,Instagram,Spring Mattress,"Not happy with the foam density of the Spring Mattress, feels cheap.",Negative
2025-02-11,Facebook,Supreme Foam,I am facing specific foam density issues with the Supreme Foam. It sinks too much.,Negative
2025-02-11,Website Review,Memory Foam Pillow,"Not happy with the foam density of the Memory Foam Pillow, feels cheap.",Negative
2025-02-11,Website Review,Sofa Cushion,"Don't buy the Sofa Cushion, it captures too much heat.",Negative
2025-02-11,Website Review,Comforter Set,Is the Comforter Set washable?,Neutral
2025-02-11,Website Review,Supreme Foam,Honestly the best investment for my back. The Supreme Foam is amazing.,Positive
2025-02-11,Facebook,Comforter Set,"Highly recommend the Comforter Set, worth every taka.",Positive
2025-02-10,Website Review,Memory Foam Pillow,Great service and the Memory Foam Pillow feels premium.,Positive
2025-02-10,Website Review,Orthopedic Mattress,"The Orthopedic Mattress is too hard, caused me back pain.",Negative
2025-02-10,Instagram,Comforter Set,Called support 3 times about my Comforter Set but got no response.,Negative
2025-02-10,Facebook,Supreme Foam,"Highly recommend the Supreme Foam, worth every taka.",Positive
2025-02-10,Website Review,Sofa Cushion,Five stars for the Sofa Cushion!,Positive
2025-02-10,Website Review,Orthopedic Mattress,Do you have a showroom in Dhanmondi to test the Orthopedic Mattress?,Neutral
2025-02-10,Website Review,Supreme Foam,The Supreme Foam smells of chemicals even after a week.,Negative
2025-02-10,Website Review,Spring Mattress,Five stars for the Spring Mattress!,Positive
2025-02-10,Facebook,Orthopedic Mattress,Customer service didn't reply when I asked about my Orthopedic Mattress warranty.,Negative
2025-02-10,Website Review,Comforter Set,I am facing specific foam density issues with the Comforter Set. It sinks too much.,Negative
2025-02-10,Website Review,Supreme Foam,Customer service didn't reply when I asked about my Supreme Foam warranty.,Negative
2025-02-10,Website Review,Supreme Foam,Five stars for the Supreme Foam!,Positive
2025-02-10,Website Review,Memory Foam Pillow,Delivery was super fast and the Memory Foam Pillow quality is top notch.,Positive
2025-02-09,Website Review,Orthopedic Mattress,Customer service didn't reply when I asked about my Orthopedic Mattress warranty.,Negative
2025-02-09,Facebook,Memory Foam Pillow,Honestly the best investment for my back. The Memory Foam Pillow is amazing.,Positive
2025-02-09,Website Review,Memory Foam Pillow,Soft yet firm. The Memory Foam Pillow is perfect.,Positive
2025-02-09,Website Review,Memory Foam Pillow,The Memory Foam Pillow smells of chemicals even after a week.,Negative
2025-02-09,Facebook,Memory Foam Pillow,"The Memory Foam Pillow is too hard, caused me back pain.",Negative
2025-02-09,Instagram,Spring Mattress,Does the Spring Mattress come with a cover?,Neutral
2025-02-09,Facebook,Memory Foam Pillow,Called support 3 times about my Memory Foam Pillow but got no response.,Negative
2025-02-09,Website Review,Sofa Cushion,Delivery was super fast and the Sofa Cushion quality is top notch.,Positive
2025-02-09,Instagram,Spring Mattress,I was skeptical but the Spring Mattress is very comfortable.,Positive
2025-02-09,Website Review,Sofa Cushion,Does the Sofa Cushion come with a cover?,Neutral
2025-02-09,Website Review,Supreme Foam,I was skeptical but the Supreme Foam is very comfortable.,Positive
2025-02-09,Website Review,Supreme Foam,Customer service didn't reply when I asked about my Supreme Foam warranty.,Negative
2025-02-09,Facebook,Memory Foam Pillow,Honestly the best investment for my back. The Memory Foam Pillow is amazing.,Positive
2025-02-09,Facebook,Sofa Cushion,Great service and the Sofa Cushion feels premium.,Positive
2025-02-08,Instagram,Sofa Cushion,What is the warranty period for the Sofa Cushion?,Neutral
2025-02-08,Instagram,Spring Mattress,"Regret buying the Spring Mattress, the stitching is coming off.",Negative
2025-02-08,Instagram,Comforter Set,Delivery was super fast and the Comforter Set quality is top notch.,Positive
2025-02-08,Website Review,Spring Mattress,Five stars for the Spring Mattress!,Positive
2025-02-08,Instagram,Memory Foam Pillow,"Not happy with the foam density of the Memory Foam Pillow, feels cheap.",Negative
2025-02-08,Website Review,Memory Foam Pillow,I was skeptical but the Memory Foam Pillow is very comfortable.,Positive
2025-02-08,Website Review,Sofa Cushion,Delivery of my Sofa Cushion was delayed by 2 weeks. Unacceptable.,Negative
2025-02-08,Facebook,Supreme Foam,Soft yet firm. The Supreme Foam is perfect.,Positive
2025-02-08,Facebook,Memory Foam Pillow,Delivery of my Memory Foam Pillow was delayed by 2 weeks. Unacceptable.,Negative
2025-02-08,Instagram,Orthopedic Mattress,Called support 3 times about my Orthopedic Mattress but got no response.,Negative
2025-02-08,Website Review,Supreme Foam,"Highly recommend the Supreme Foam, worth every taka.",Positive
2025-02-08,Instagram,Sofa Cushion,Finally getting good sleep thanks to Swan's Sofa Cushion.,Positive
2025-02-07,Website Review,Comforter Set,My parents love the Comforter Set I bought them.,Positive
2025-02-07,Instagram,Spring Mattress,"Don't buy the Spring Mattress, it captures too much heat.",Negative
2025-02-07,Instagram,Comforter Set,"Regret buying the Comforter Set, the stitching is coming off.",Negative
2025-02-07,Facebook,Supreme Foam,The Supreme Foam smells of chemicals even after a week.,Negative
2025-02-07,Instagram,Orthopedic Mattress,Finally getting good sleep thanks to Swan's Orthopedic Mattress.,Positive
2025-02-07,Instagram,Supreme Foam,I am facing specific foam density issues with the Supreme Foam. It sinks too much.,Negative
2025-02-07,Facebook,Memory Foam Pillow,"Don't buy the Memory Foam Pillow, it captures too much heat.",Negative
2025-02-07,Website Review,Memory Foam Pillow,"Not happy with the foam density of the Memory Foam Pillow, feels cheap.",Negative
2025-02-07,Website Review,Memory Foam Pillow,Just received my Memory Foam Pillow and it looks exactly like the pictures.,Positive
2025-02-07,Website Review,Supreme Foam,What is the warranty period for the Supreme Foam?,Neutral
2025-02-07,Instagram,Memory Foam Pillow,Five stars for the Memory Foam Pillow!,Positive
2025-02-07,Instagram,Memory Foam Pillow,The Memory Foam Pillow smells of chemicals even after a week.,Negative
2025-02-07,Facebook,Supreme Foam,Do you have a showroom in Dhanmondi to test the Supreme Foam?,Neutral
2025-02-06,Website Review,Sofa Cushion,My parents love the Sofa Cushion I bought them.,Positive
2025-02-06,Instagram,Sofa Cushion,Does the Sofa Cushion come with a cover?,Neutral
2025-02-06,Facebook,Comforter Set,Can I pay via EMI for the Comforter Set?,Neutral
2025-02-06,Facebook,Comforter Set,"The Comforter Set is too hard, caused me back pain.",Negative
2025-02-06,Website Review,Comforter Set,"Don't buy the Comforter Set, it captures too much heat.",Negative
2025-02-06,Instagram,Supreme Foam,Honestly the best investment for my back. The Supreme Foam is amazing.,Positive
2025-02-06,Website Review,Memory Foam Pillow,Just received my Memory Foam Pillow and it looks exactly like the pictures.,Positive
2025-02-06,Instagram,Spring Mattress,Honestly the best investment for my back. The Spring Mattress is amazing.,Positive
2025-02-06,Facebook,Comforter Set,Customer service didn't reply when I asked about my Comforter Set warranty.,Negative
2025-02-06,Instagram,Supreme Foam,Customer service didn't reply when I asked about my Supreme Foam warranty.,Negative
2025-02-06,Facebook,Orthopedic Mattress,Great service and the Orthopedic Mattress feels premium.,Positive
2025-02-06,Instagram,Spring Mattress,"The Spring Mattress is too hard, caused me back pain.",Negative
2025-02-06,Facebook,Memory Foam Pillow,Soft yet firm. The Memory Foam Pillow is perfect.,Positive
2025-02-05,Facebook,Memory Foam Pillow,Honestly the best investment for my back. The Memory Foam Pillow is amazing.,Positive
2025-02-05,Website Review,Sofa Cushion,Just received my Sofa Cushion and it looks exactly like the pictures.,Positive
2025-02-05,Instagram,Sofa Cushion,I am facing specific foam density issues with the Sofa Cushion. It sinks too much.,Negative
2025-02-05,Facebook,Sofa Cushion,Great service and the Sofa Cushion feels premium.,Positive
2025-02-05,Facebook,Sofa Cushion,"Highly recommend the Sofa Cushion, worth every taka.",Positive
2025-02-05,Facebook,Spring Mattress,The Spring Mattress smells of chemicals even after a week.,Negative
2025-02-05,Instagram,Sofa Cushion,I am facing specific foam density issues with the Sofa Cushion. It sinks too much.,Negative
2025-02-05,Facebook,Sofa Cushion,"Regret buying the Sofa Cushion, the stitching is coming off.",Negative
2025-02-05,Website Review,Supreme Foam,My Supreme Foam arrived damaged and return process is a nightmare.,Negative
2025-02-04,Instagram,Orthopedic Mattress,"Highly recommend the Orthopedic Mattress, worth every taka.",Positive
2025-02-04,Website Review,Memory Foam Pillow,I was skeptical but the Memory Foam Pillow is very comfortable.,Positive
2025-02-04,Instagram,Memory Foam Pillow,What is the warranty period for the Memory Foam Pillow?,Neutral
2025-02-04,Facebook,Sofa Cushion,My parents love the Sofa Cushion I bought them.,Positive
2025-02-04,Facebook,Spring Mattress,Honestly the best investment for my back. The Spring Mattress is amazing.,Positive
2025-02-04,Facebook,Spring Mattress,Five stars for the Spring Mattress!,Positive
2025-02-04,Website Review,Memory Foam Pillow,Just received my Memory Foam Pillow and it looks exactly like the pictures.,Positive
2025-02-04,Facebook,Spring Mattress,Delivery was super fast and the Spring Mattress quality is top notch.,Positive
2025-02-04,Website Review,Comforter Set,Great service and the Comforter Set feels premium.,Positive
2025-02-04,Instagram,Supreme Foam,My Supreme Foam arrived damaged and return process is a nightmare.,Negative
2025-02-04,Website Review,Spring Mattress,My Spring Mattress arrived damaged and return process is a nightmare.,Negative
2025-02-04,Website Review,Supreme Foam,Soft yet firm. The Supreme Foam is perfect.,Positive
2025-02-04,Facebook,Spring Mattress,Delivery was super fast and the Spring Mattress quality is top notch.,Positive
2025-02-03,Facebook,Memory Foam Pillow,How long does delivery take for the Memory Foam Pillow to Chittagong?,Neutral
2025-02-03,Facebook,Sofa Cushion,Do you have a showroom in Dhanmondi to test the Sofa Cushion?,Neutral
2025-02-03,Website Review,Comforter Set,Great service and the Comforter Set feels premium.,Positive
2025-02-03,Website Review,Sofa Cushion,Honestly the best investment for my back. The Sofa Cushion is amazing.,Positive
2025-02-03,Website Review,Comforter Set,Five stars for the Comforter Set!,Positive
2025-02-03,Instagram,Supreme Foam,The Supreme Foam smells of chemicals even after a week.,Negative
2025-02-03,Website Review,Comforter Set,"Highly recommend the Comforter Set, worth every taka.",Positive
2025-02-03,Website Review,Comforter Set,My parents love the Comforter Set I bought them.,Positive
2025-02-03,Facebook,Memory Foam Pillow,Called support 3 times about my Memory Foam Pillow but got no response.,Negative
2025-02-03,Facebook,Supreme Foam,Just received my Supreme Foam and it looks exactly like the pictures.,Positive
2025-02-03,Website Review,Orthopedic Mattress,"The Orthopedic Mattress is too hard, caused me back pain.",Negative
2025-02-03,Website Review,Sofa Cushion,"Regret buying the Sofa Cushion, the stitching is coming off.",Negative
2025-02-03,Instagram,Sofa Cushion,"The Sofa Cushion is too hard, caused me back pain.",Negative
2025-02-03,Website Review,Comforter Set,"Regret buying the Comforter Set, the stitching is coming off.",Negative
2025-02-03,Instagram,Comforter Set,Honestly the best investment for my back. The Comforter Set is amazing.,Positive
2025-02-02,Facebook,Spring Mattress,Great service and the Spring Mattress feels premium.,Positive
2025-02-02,Facebook,Comforter Set,Finally getting good sleep thanks to Swan's Comforter Set.,Positive
2025-02-02,Website Review,Sofa Cushion,Just received my Sofa Cushion and it looks exactly like the pictures.,Positive
2025-02-02,Website Review,Spring Mattress,"Comparing this Spring Mattress with the other model, which is better?",Neutral
2025-02-02,Instagram,Orthopedic Mattress,"The Orthopedic Mattress is too hard, caused me back pain.",Negative
2025-02-02,Facebook,Memory Foam Pillow,How long does delivery take for the Memory Foam Pillow to Chittagong?,Neutral
2025-02-02,Facebook,Comforter Set,Is the Comforter Set washable?,Neutral
2025-02-02,Website Review,Orthopedic Mattress,"Regret buying the Orthopedic Mattress, the stitching is coming off.",Negative
2025-02-02,Website Review,Supreme Foam,Do you have a showroom in Dhanmondi to test the Supreme Foam?,Neutral
